stations	DIST	bathy	S8	S2	Ssummer	Swinter	T8	T2	Tsummer	Twinter	DO	N	P	S	SeaIce1	SeaIce2	SeaIce3	SeaIce4	SeaIce5	SeaIce6	SeaIce7	SeaIce8	SeaIce9	SeaIce10	SeaIce11	SeaIce12	SeaIceC	SeaIcemonths	ProdJanC	ProdFevC	ProdMarC	ProdAprC	ProdMayC	ProdJunC	ProdJulC	ProdAugC	ProdSepC	ProdOctC	ProdNovC	ProdDecC	ProdWC	ProdSprC	ProdSumC	ProdfallC	PPA0207	gCYC0217
2169	0.690123242482	361.571014404296	33.7529983520507	34.7840003967285	33.9903984069824	34.6189002990722	7.32069015502929	3.02820992469787	7.03650999069213	2.56750988960266	7.57864713668823	6.65036630630493	0.547097742557525	4.81616258621215	10.3868274771	14.964879521	17.0600344888	14.8085690531	10.7542757906	10.0554998908	4.84017249634	1.77443100666	0.482775836155	1.45801722592	3.1418964945	5.46539656047	7.93273132012	0.4082	0	311	198	440	1017	1626	1383	1036	599	343	0	0	169.666666666667	1027.66666666667	1006	114.333333333333	243.83	211.487083333333
2170	1.4994979632	781.075988769531	33.0429000854492	34.5642013549804	33.2162017822265	34.4384994506835	4.2809100151062	1.54970002174377	3.36599993705749	1.39519000053405	7.84669685363769	7.20059156417846	0.564949810504913	4.67469358444213	32.3414483235	34.3708625991	38.1838449116	34.015689817	29.0655005225	24.6366034623	16.9729137996	10.9608105298	5.6941379021	12.1777930917	14.0610000101	23.5192761092	22.9999900899	3.0195	0	0	145	235	597	1248	1135	789	494	402	0	0	48.3333333333333	693.333333333333	806	134	233.83	153.452083333333
2171	3.58072487993	1626.28698730468	32.586799621582	34.5091018676757	33.2229995727539	34.5405006408691	3.21210002899169	-1.33621001243591	2.85381007194519	-1.03140997886657	8.1223497390747	6.22855567932128	0.562262296676635	4.28012084960937	59.1545173053	71.7569484053	69.9905688187	68.2988965182	57.096258854	46.5024655441	25.9848964132	13.1994310741	5.91901715048	11.5432930486	23.2341033426	49.8835174626	41.8803261614	3.6062	0	0	89	132	412	807	691	544	377	446	0	0	29.6666666666667	450.333333333333	537.333333333333	148.666666666667	129.5	106.3975
2172	4.00942627151	1551.72998046875	32.1754989624023	34.4318008422851	32.807201385498	34.4781990051269	2.84061002731323	-1.41041004657745	2.67929005622863	-1.18261003494262	8.1223497390747	6.22855567932128	0.562262296676635	4.28012084960937	54.4040514518	68.6198281584	66.4379655904	64.0812931225	52.0664656409	40.2493970147	22.3050169369	11.3816725386	6.75618965872	10.9904312841	18.5864137946	45.9917589549	38.4892070122	5.0929	0	0	87	148	510	964	700	541	422	0	0	0	29	540.666666666667	554.333333333333	0	143.92	102.565
2173	2.5333338572	2010.11401367187	31.7332000732421	34.3778991699218	32.0633010864257	34.3791999816894	1.16500997543334	-1.06500005722045	1.1397099494934	-1.09621000289916	8.10531330108642	6.22362327575683	0.613028109073638	4.70957803726196	81.2394828796	84.9769139454	85.4355347403	83.3541379797	79.9407241427	71.9476726466	49.1016724027	27.1992415066	22.2777239701	33.1050861951	55.6959827028	78.9818104053	62.7713319597	8.6188	0	0	91	144	603	873	728	563	429	0	0	0	30.3333333333333	540	573.333333333333	0	134.71	104.359583333333
2174	2.01678116115	521.710021972656	31.3369007110595	34.2002983093261	31.703800201416	34.2290000915527	0.660510003566741	-1.22871005535125	0.62238997220993	-1.15720999240875	8.08405208587646	6.33697509765625	0.634158909320831	5.03969526290893	89.2218623983	91.2742417434	92.0821721965	88.8628621595	86.3065690665	78.271051933	54.274983143	31.5637589652	29.4810173265	49.3944482803	72.6984481812	89.0260691149	71.038123709	9.3438	0	0	96	143	185	565	780	531	373	0	0	0	32	297.666666666667	561.333333333333	0	111.25	81.30375
2175	2.07688008745	1137.19104003906	31.4535999298095	34.2490997314453	31.8115997314453	34.2695999145507	0.78830999135971	-1.18331003189086	0.752499997615814	-1.14361000061035	8.08405208587646	6.33697509765625	0.634158909320831	5.03969526290893	88.3527585391	90.2024829799	91.7389482959	88.5738277106	86.186672408	77.022586395	54.0936895568	32.5554998908	29.9297241836	49.576258758	73.5386555113	89.0993620774	70.9058721922	9.3438	0	0	95	149	198	837	728	535	391	0	0	0	31.6666666666667	394.666666666667	551.333333333333	0	111.25	89.2120833333333
2176	4.97121859447	1963.708984375	32.1927986145019	34.6105003356933	32.4418983459472	34.5373001098632	1.95831000804901	-0.644509971141815	1.72380995750427	-1.10011005401611	8.14799976348876	6.25246667861938	0.582656204700469	4.29643678665161	88.1227587338	88.8570517178	87.33663776	83.4691034843	80.110034548	67.838017365	49.4241551695	31.2385343354	27.992086427	55.4367758323	74.8094306157	84.6339655909	68.2723792983	9.2825	0	0	74	239	365	590	665	540	393	0	0	0	24.6666666666667	398	532.666666666667	0	132.2471	87.1741666666667
2177	4.56191285149	2670.86694335937	32.0698013305664	34.6203002929687	32.4318008422851	34.559398651123	2.01028990745544	-0.676410019397735	1.78358995914459	-1.02151000499725	8.15432834625244	6.54553651809692	0.596012294292449	4.47210454940795	75.5283275802	77.7333445713	74.1278104453	70.3898449931	68.6702414217	50.7974487831	35.3316895057	24.8631033569	20.5358965232	35.6962931403	58.8510687927	71.9875865147	55.3760546357	8.4286	0	0	131	213	376	937	769	573	416	0	0	0	43.6666666666667	508.666666666667	586	0	134.3268	103.872916666667
2178	3.9159243414	3301.17211914062	32.4920997619628	34.7254981994628	33.0009994506835	34.6831016540527	2.94890999794006	-0.70591002702713	2.55679011344909	-0.990909993648529	8.14163398742675	6.71466779708862	0.579208314418792	4.22671937942504	54.9222243737	52.920223976	53.0313447097	44.4553792559	44.1748791728	30.1125519522	16.5099828161	12.0517758254	10.8680516934	12.0708620302	26.3969828014	42.6746031827	33.3490718158	4.2601	0	0	91	159	563	1704	884	654	470	0	0	0	30.3333333333333	808.666666666667	669.333333333333	0	135.63	137.635416666667
2179	3.50518014342	3088.39404296875	32.904800415039	34.7821006774902	33.2947006225585	34.720100402832	3.49389004707336	-0.42671000957489	3.10891008377075	-0.953909993171691	8.14663124084472	6.29460716247558	0.572439908981323	4.17500829696655	54.6162755078	53.9541033219	52.8916206689	46.385551913	45.0309484416	32.0905344404	15.3241896712	9.73641388992	7.25896540181	8.54687920932	20.3445343725	40.2951551964	32.2062643362	4.8235	0	0	86	173	708	1018	825	647	502	0	0	0	28.6666666666667	633	658	0	131.6	120.419583333333
2180	3.36239302544	1406.36303710937	31.9827003479003	34.3628997802734	32.19820022583	34.3895988464355	1.85729002952575	-1.51751005649566	1.79138994216918	-1.22839999198913	8.13306713104248	6.11515092849731	0.58924376964569	4.4959807395935	67.9530173006	72.0458967603	73.125482625	72.4431378595	60.4083793246	49.8365862287	29.4399826609	15.9897586559	11.0421895981	16.3608274295	33.2669137429	56.4273448813	46.5282930889	7.2309	0	0	91	129	523	878	675	556	417	0	0	0	30.3333333333333	510	549.333333333333	0	149.24	99.4320833333333
2181	2.25598303035	1179.87097167968	31.1021003723144	34.0723991394042	31.6774997711181	34.1035995483398	1.27441000938415	-1.71660995483398	1.29300999641418	-1.33259999752044	8.21924495697021	5.90148019790649	0.573781669139862	4.47927904129028	88.1194140336	91.0182584565	91.6387930903	90.7813275436	81.3486893753	70.3627760657	43.2041380323	24.2573448132	19.7957586502	39.6331896289	63.7154655785	80.5068448165	65.3651666737	6.3886	0	0	78	199	258	587	673	548	469	0	0	0	26	348	563.333333333333	0	128.67	85.5316666666667
2182	1.93929553794	878.833984375	30.9246997833251	34.0172996520996	31.4871006011962	34.0424003601074	1.07220995426177	-1.73390996456146	1.10710000991821	-1.34690999984741	8.21924495697021	5.90148019790649	0.573781669139862	4.47927904129028	88.751155064	91.368241343	92.0382930493	91.218655093	81.8716895005	71.0381382252	44.2216030976	25.1932585404	20.8096721748	40.7257758502	64.9950346782	81.3302931292	66.1301508121	6.7392	0	0	45	170	204	275	702	571	462	0	0	0	15	216.333333333333	578.333333333333	0	127.24	73.8820833333333
2183	1.85850160793	684.552001953125	30.7397994995117	33.9618988037109	31.2791996002197	33.9813003540039	0.881690025329589	-1.75091004371643	0.914399981498718	-1.36320996284484	8.21924495697021	5.90148019790649	0.573781669139862	4.47927904129028	88.751155064	91.368241343	92.0382930493	91.218655093	81.8716895005	71.0381382252	44.2216030976	25.1932585404	20.8096721748	40.7257758502	64.9950346782	81.3302931292	66.1301508121	6.8728	0	0	45	170	209	418	723	557	446	0	0	0	15	265.666666666667	575.333333333333	0	125.0323	78.11
2184	1.08857891499	307.867004394531	31.2693004608154	34.0699005126953	31.56489944458	34.0060997009277	1.09818994998931	-1.78741002082824	0.819289982318878	-1.39070999622344	8.33686161041259	5.45907831192016	0.545327365398406	4.95121765136718	91.5111728537	93.3171896441	94.6549826655	93.8713100696	83.2445344267	67.222603765	43.403155557	24.939999975	18.810775724	44.6397935275	70.7821896652	85.1859138752	67.631968479	7.3255	0	0	37	128	293	580	669	512	358	470	0	0	12.3333333333333	333.666666666667	513	156.666666666667	120.4417	92.6795833333333
2185	1.32422317286	609.22900390625	32.0418014526367	34.3619995117187	32.3861999511718	34.2676010131835	1.99939000606536	-1.36020994186401	1.11791002750396	-1.0283099412918	8.20073223114013	6.22477293014526	0.532721519470214	4.18261623382568	77.2727239543	81.529413881	82.3036034683	83.3107585907	72.1206552242	54.9561723512	33.7127415558	18.2698277441	13.0177761111	26.1711035926	44.7223279887	63.9278278022	54.2762443554	4.7283	0	0	106	101	250	708	686	549	367	445	0	0	35.3333333333333	353	534	148.333333333333	109.22	97.6983333333333
2186	1.50141957422	1197.34204101562	32.3655014038085	34.4231986999511	32.6781997680664	34.3252983093261	2.6030900478363	-0.949509978294372	1.66330003738403	-0.64801001548767	8.02466678619384	6.68467903137207	0.550705134868621	4.42998647689819	70.8602930595	75.6941898609	77.1228450249	78.3981380791	68.1038795011	51.2278103006	28.0990688554	15.8494827583	10.8760863419	22.4611378374	37.3117582716	56.3597068129	49.3636997253	4.7283	0	0	97	95	210	687	702	562	364	462	0	0	32.3333333333333	330.666666666667	542.666666666667	154	115.15	96.6945833333333
2187	2.86809461725	1156.23803710937	31.2907905578613	32.6221008300781	31.5585098266601	32.9095993041992	3.44999003410339	-1.37231004238128	2.90121006965637	-1.62920999526977	8.21104145050048	2.34193515777587	0.684835135936737	4.04484605789184	96.8214654594	98.9430689318	99.1274137826	98.1122760115	95.5281550966	79.8017586346	37.9883792483	12.4370000856	2.52294828152	4.07756893388	36.009844928	84.8371209769	62.1839166976	7.462070003712	0	0	118	142	222	909	703	475	304	233	0	0	39.3333333333333	424.333333333333	494	77.6666666666667	94.4741666666667	94.4741666666667
2188	2.90362477523	1042.95300292968	31.2907905578613	32.6221008300781	31.5585098266601	32.9095993041992	3.44999003410339	-1.37231004238128	2.90121006965637	-1.62920999526977	8.21104145050048	2.34193515777587	0.684835135936737	4.04484605789184	96.8214654594	98.9430689318	99.1274137826	98.1122760115	95.5281550966	79.8017586346	37.9883792483	12.4370000856	2.52294828152	4.07756893388	36.009844928	84.8371209769	62.1839166976	7.462070003712	0	0	118	142	222	855	685	479	306	234	0	0	39.3333333333333	406.333333333333	490	78	92.4970833333333	92.4970833333333
2189	2.95741731593	816.642028808593	31.2907905578613	32.6221008300781	31.5585098266601	32.9095993041992	3.44999003410339	-1.37231004238128	2.90121006965637	-1.62920999526977	8.21104145050048	2.34193515777587	0.684835135936737	4.04484605789184	96.5956894447	98.8667585439	99.0768102449	97.9265861511	95.0146033188	78.8234136187	36.7742932418	11.4961896847	2.2572413313	3.66453451124	35.000310643	83.9867583965	61.6235990942	7.394831891304	0	0	118	142	222	832	695	480	305	237	0	0	39.3333333333333	398.666666666667	493.333333333333	79	92.1929166666667	92.1929166666667
2190	0.390447060235	896.556030273437	31.9792098999023	33.2925987243652	31.946491241455	33.1378097534179	1.7306900024414	-1.82471001148223	1.35678994655609	-1.72450995445251	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	97.7285172035	96.7279482874	97.4849308935	95.6083103048	77.8219311813	51.0534311492	29.5930692163	15.2169483612	13.2322757984	47.7264657185	89.8377758552	95.2373965033	67.2724167061	8.072690004732	0	0	24	83	642	888	1002	852	517	0	0	0	8	537.666666666667	790.333333333333	0	121.91	121.91
2191	0.364191411073	608.492980957031	32.0617866516113	33.5673904418945	31.9906101226806	33.4473991394042	1.95010995864868	-1.82100999355316	1.51099002361297	-1.76569998264312	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.2340689034	97.34127584	97.8238103143	96.3031034798	81.5675346769	53.7450859464	20.9334483969	5.07899997152	5.14836210218	44.1411033334	89.9332240532	95.4469655793	65.4747485498	7.856969825976	0	0	24	103	1048	775	880	751	498	0	0	0	8	642	709.666666666667	0	124.069583333333	124.069583333333
2192	0.526045044486	490.90200805664	32.0528984069824	33.5233879089355	31.9808101654052	33.3639106750488	1.90208995342254	-1.82880997657775	1.46700000762939	-1.76231002807617	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.4936034104	97.7179311555	97.9002413256	96.648051821	80.5508965459	45.7780173071	18.5621897023	3.44727583589	4.62765521017	44.0947587243	90.6773793451	95.7071897572	64.5170991784	7.742051901408	0	0	24	103	563	928	933	753	458	0	0	0	8	531.333333333333	714.666666666667	0	114.4275	114.4275
2193	0.457134371583	460.615997314453	32.0617866516113	33.5673904418945	31.9906101226806	33.4473991394042	1.95010995864868	-1.82100999355316	1.51099002361297	-1.76569998264312	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.2340689034	97.34127584	97.8238103143	96.3031034798	81.5675346769	53.7450859464	20.9334483969	5.07899997152	5.14836210218	44.1411033334	89.9332240532	95.4469655793	65.4747485498	7.856969825976	0	0	24	103	976	819	898	727	464	0	0	0	8	632.666666666667	696.333333333333	0	122.00125	122.00125
2194	0.615487681183	636.072021484375	32.1163902282714	33.535587310791	32.0031013488769	33.4492874145507	2.03989005088806	-1.82090997695922	1.53331005573272	-1.79031002521514	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.6768102975	98.1635689571	98.3256895131	97.1576032967	83.4258101891	50.9901381197	18.9598449099	3.08179313561	3.82989656514	43.2140691856	90.8108447502	95.9576379842	65.216142242	7.82593706904	0	0	24	103	1161	854	912	705	428	0	0	0	8	706	681.666666666667	0	127.354583333333	127.354583333333
2195	0.569616746461	474.450012207031	32.0528984069824	33.5233879089355	31.9808101654052	33.3639106750488	1.90208995342254	-1.82880997657775	1.46700000762939	-1.76231002807617	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.4936034104	97.7179311555	97.9002413256	96.648051821	80.5508965459	45.7780173071	18.5621897023	3.44727583589	4.62765521017	44.0947587243	90.6773793451	95.7071897572	64.5170991784	7.742051901408	0	0	24	103	1017	845	884	718	457	0	0	0	8	655	686.333333333333	0	123.126666666667	123.126666666667
2196	0.602224149525	502.614013671875	32.1167106628417	33.526512145996	32.00239944458	33.4044113159179	2.01240992546081	-1.83801007270812	1.50501000881195	-1.79219996929168	7.92494058609008	2.76064658164978	0.696718752384185	7.03761911392211	98.4936034104	97.7179311555	97.9002413256	96.648051821	80.5508965459	45.7780173071	18.5621897023	3.44727583589	4.62765521017	44.0947587243	90.6773793451	95.7071897572	64.5170991784	7.742051901408	0	0	24	103	1006	863	900	719	445	0	0	0	8	657.333333333333	688	0	123.491666666667	123.491666666667
2197	2.39993263452	2334.93408203125	31.2780895233154	33.1736984252929	31.2826099395751	33.2309875488281	3.4453101158142	-1.81290996074676	2.6591100692749	-1.81901001930236	7.90786170959472	2.27399253845214	0.72373753786087	4.74919080734252	99.6353448013	99.7407413351	99.7855000989	99.5579484085	98.4801380552	94.3127241463	50.725361824	12.1020000721	2.99508622597	21.0455860927	86.5450175713	98.2108447634	71.9280244496	8.631362933952	0	0	10	33	425	1060	819	593	340	0	0	0	3.33333333333333	506	584	0	99.7666666666667	99.7666666666667
2198	2.33398007883	1217.93505859375	31.8192996978759	33.1407127380371	31.81489944458	33.1753120422363	4.08178997039794	-1.81593465805053	2.92968988418579	-1.81790745258331	7.88128805160522	2.36453413963317	0.777981102466583	4.25272798538208	99.5186896489	99.7236896383	99.6490345659	99.4484310808	98.5620172435	79.9106721549	21.7373276415	4.9705000417	2.45874138536	27.3166206459	92.2144137415	98.6785690045	68.6823922327	8.241887067924	0	0	19	29	616	667	821	645	428	0	0	0	6.33333333333333	437.333333333333	631.333333333333	0	98.09375	98.09375
2199	2.16796700335	947.078002929687	31.9716911315917	33.124412536621	31.9854087829589	33.1562995910644	3.82131004333496	-1.81500542163848	2.54719996452331	-1.8168100118637	7.84668397903442	2.36326599121093	0.799155473709106	4.22498655319213	99.569103504	99.7235173193	99.6536379847	99.4657413877	98.5342584807	70.4828105795	16.996603604	3.40556896966	2.43370694128	33.1635171956	93.9048619106	98.8840689824	68.018116405	8.1621739686	0	0	18	32	725	857	907	683	436	0	0	0	6	538	675.333333333333	0	111.264166666667	111.264166666667
2200	2.17221315002	907.122985839843	31.961290359497	33.1138114929199	31.9906005859375	33.1539115905761	3.79788994789123	-1.81440997123718	2.49819993972778	-1.77720999717712	7.84668397903442	2.36326599121093	0.799155473709106	4.22498655319213	99.569103504	99.7235173193	99.6536379847	99.4657413877	98.5342584807	70.4828105795	16.996603604	3.40556896966	2.43370694128	33.1635171956	93.9048619106	98.8840689824	68.018116405	8.1621739686	0	0	18	32	725	851	910	687	437	0	0	0	6	536	678	0	111.325	111.325
2201	0.510560440053	814.75	31.9608097076416	32.367088317871	32.159912109375	32.8114891052246	3.36431002616882	-1.2682100534439	1.71051001548767	-1.37221002578735	7.61962127685546	2.71404457092285	0.749627172946929	6.77786970138549	99.7438275567	99.6172758957	99.4663622626	99.1643795145	93.5646382036	48.8623447418	12.2193276718	2.46693105533	4.22872410149	54.4094484592	97.0484482338	99.2405863795	67.502691173	8.10032294076	0	0	29	40	596	596	1079	710	401	0	0	0	9.66666666666667	410.666666666667	730	0	104.967916666667	104.967916666667
2202	0.00996390478848	10	29.9153003692626	32.9734878540039	30.5116100311279	32.9944114685058	2.15460991859436	-1.80640363693237	2.36710000038146	-1.67921006679534	8.11413955688476	2.05146312713623	0.918412387371063	3.76588177680969	99.7208103311	99.7725344691	99.5241207254	99.5314311323	98.1575345006	95.6402927267	86.1441724054	29.0982759574	6.87158624879	20.3225516451	92.0886031841	99.3205516421	77.182705414	9.26192464968	0	0	23	50	89	219	728	814	340	0	0	0	7.66666666666667	119.333333333333	627.333333333333	0	68.8329166666667	68.8329166666667
2203	0.00497907888665	10	29.9153003692626	32.9734878540039	30.5116100311279	32.9944114685058	2.15460991859436	-1.80640363693237	2.36710000038146	-1.67921006679534	8.11413955688476	2.05146312713623	0.918412387371063	3.76588177680969	99.7208103311	99.7725344691	99.5241207254	99.5314311323	98.1575345006	95.6402927267	86.1441724054	29.0982759574	6.87158624879	20.3225516451	92.0886031841	99.3205516421	77.182705414	9.26192464968	0	0	23	50	89	219	728	814	340	0	0	0	7.66666666666667	119.333333333333	627.333333333333	0	68.8329166666667	68.8329166666667
